customer_id,timestamp,amount,merchant,status
CUST_0002,2024-04-22 08:00:00,92.57,Restaurant,Approved
CUST_0002,2024-01-02 22:00:00,31.06,Walmart,Approved
CUST_0002,2024-05-05 06:00:00,51.19,Walmart,Approved
CUST_0002,2024-07-16 17:00:00,62.94,Restaurant,Approved
CUST_0002,2024-10-06 22:00:00,40.65,Amazon,Approved
CUST_0002,2024-08-27 07:00:00,71.25,Restaurant,Approved
CUST_0002,2024-09-15 11:00:00,49.49,Restaurant,Approved
CUST_0002,2024-05-26 09:00:00,96.03,Restaurant,Declined
CUST_0002,2024-02-08 06:00:00,30.81,Walmart,Approved
CUST_0002,2024-05-30 13:00:00,81.26,Gas,Approved
CUST_0002,2024-02-29 21:00:00,53.98,Amazon,Approved
CUST_0002,2024-09-10 07:00:00,83.97,Restaurant,Approved
CUST_0002,2024-05-26 14:00:00,98.57,Restaurant,Approved
CUST_0002,2024-05-31 21:00:00,70.71,Walmart,Approved
CUST_0002,2024-04-13 16:00:00,86.0,Restaurant,Approved
CUST_0002,2024-04-08 08:00:00,105.69,Amazon,Approved
CUST_0002,2024-06-09 21:00:00,127.0,Restaurant,Approved
CUST_0002,2024-10-30 06:00:00,81.27,Restaurant,Approved
CUST_0002,2024-02-02 08:00:00,109.83,Restaurant,Approved
CUST_0002,2024-01-22 17:00:00,41.57,Walmart,Approved
CUST_0002,2024-08-13 13:00:00,76.08,Amazon,Approved
CUST_0002,2024-11-12 06:00:00,67.65,Restaurant,Approved
CUST_0002,2024-04-08 19:00:00,30.52,Restaurant,Approved
CUST_0002,2024-12-14 14:00:00,81.56,Amazon,Approved
CUST_0002,2024-09-09 06:00:00,135.32,Amazon,Approved
CUST_0002,2024-05-07 06:00:00,116.51,Walmart,Approved
CUST_0002,2024-10-06 08:00:00,89.03,Walmart,Approved
CUST_0002,2024-05-06 20:00:00,68.74,Gas,Approved
CUST_0002,2024-10-25 13:00:00,32.01,Walmart,Approved
CUST_0002,2024-06-18 21:00:00,26.84,Gas,Approved
CUST_0003,2024-11-16 12:00:00,79.01,Restaurant,Approved
CUST_0003,2024-04-01 02:00:00,41.86,Walmart,Approved
CUST_0003,2024-04-10 05:00:00,57.3,Amazon,Approved
CUST_0003,2024-09-18 17:00:00,95.21,Amazon,Approved
CUST_0003,2024-05-03 13:00:00,120.33,Walmart,Approved
CUST_0003,2024-02-27 22:00:00,33.34,Gas,Approved
CUST_0003,2024-05-01 14:00:00,37.62,Amazon,Declined
CUST_0003,2024-09-28 04:00:00,79.04,Amazon,Approved
CUST_0003,2024-07-03 02:00:00,161.02,Amazon,Approved
CUST_0003,2024-07-22 05:00:00,117.61,Restaurant,Approved
CUST_0003,2024-09-06 06:00:00,114.52,Walmart,Approved
CUST_0003,2024-04-05 01:00:00,98.11,Amazon,Approved
CUST_0003,2024-06-08 21:00:00,267.59,Gas,Declined
CUST_0003,2024-06-27 17:00:00,196.23,Gas,Approved
CUST_0003,2024-04-04 04:00:00,171.48,Walmart,Declined
CUST_0003,2024-04-02 08:00:00,65.22,Walmart,Approved
CUST_0003,2024-03-15 04:00:00,37.25,Amazon,Approved
CUST_0003,2024-08-14 00:00:00,87.62,Amazon,Approved
CUST_0003,2024-12-20 04:00:00,57.9,Amazon,Approved
CUST_0003,2024-12-07 22:00:00,121.43,Amazon,Approved
CUST_0003,2024-10-10 14:00:00,43.43,Walmart,Approved
CUST_0003,2024-01-25 04:00:00,206.61,Restaurant,Approved
CUST_0003,2024-08-10 01:00:00,254.62,Walmart,Approved
CUST_0003,2024-01-09 16:00:00,155.03,Walmart,Approved
CUST_0003,2024-10-09 19:00:00,175.53,Walmart,Declined
CUST_0003,2024-05-24 04:00:00,71.64,Gas,Approved
CUST_0003,2024-12-11 17:00:00,107.1,Gas,Approved
CUST_0003,2024-02-27 01:00:00,90.04,Restaurant,Approved
CUST_0003,2024-05-13 00:00:00,214.92,Walmart,Approved
CUST_0003,2024-07-31 04:00:00,68.61,Gas,Declined
CUST_0004,2024-01-14 20:00:00,263.66,Gas,Approved
CUST_0004,2024-09-15 06:00:00,86.57,Restaurant,Approved
CUST_0004,2024-12-23 15:00:00,219.46,Restaurant,Approved
CUST_0004,2024-06-12 13:00:00,204.87,Walmart,Approved
CUST_0004,2024-07-10 10:00:00,60.04,Gas,Approved
CUST_0004,2024-07-30 22:00:00,133.66,Amazon,Approved
CUST_0004,2024-03-22 19:00:00,102.14,Gas,Approved
CUST_0004,2024-01-10 10:00:00,231.05,Restaurant,Approved
CUST_0004,2024-10-15 10:00:00,198.61,Walmart,Declined
CUST_0004,2024-08-26 06:00:00,281.61,Amazon,Approved
CUST_0004,2024-04-07 22:00:00,312.69,Amazon,Approved
CUST_0004,2024-11-06 08:00:00,122.6,Walmart,Approved
CUST_0004,2024-01-23 10:00:00,217.19,Amazon,Approved
CUST_0004,2024-03-23 10:00:00,362.68,Amazon,Approved
CUST_0004,2024-07-23 06:00:00,116.86,Restaurant,Approved
CUST_0004,2024-10-14 06:00:00,125.24,Walmart,Approved
CUST_0004,2024-09-15 07:00:00,108.68,Gas,Approved
CUST_0004,2024-08-23 17:00:00,157.27,Amazon,Approved
CUST_0004,2024-03-06 20:00:00,133.22,Gas,Approved
CUST_0004,2024-09-08 12:00:00,420.88,Walmart,Approved
CUST_0004,2024-11-03 20:00:00,283.58,Amazon,Approved
CUST_0004,2024-11-30 11:00:00,22.37,Restaurant,Approved
CUST_0004,2024-05-17 22:00:00,205.85,Restaurant,Approved
CUST_0004,2024-12-05 22:00:00,10.77,Restaurant,Approved
CUST_0004,2024-08-22 07:00:00,197.31,Gas,Approved
CUST_0004,2024-04-20 21:00:00,140.81,Amazon,Approved
CUST_0004,2024-01-08 16:00:00,402.59,Restaurant,Approved
CUST_0004,2024-10-07 13:00:00,83.28,Gas,Approved
CUST_0004,2024-06-18 10:00:00,189.49,Amazon,Approved
CUST_0004,2024-08-20 11:00:00,284.99,Restaurant,Approved
CUST_0005,2024-10-08 18:00:00,58.78,Amazon,Approved
CUST_0005,2024-08-26 20:00:00,8.08,Restaurant,Approved
CUST_0005,2024-12-20 06:00:00,53.93,Amazon,Approved
CUST_0005,2024-02-25 20:00:00,50.83,Walmart,Approved
CUST_0005,2024-12-30 19:00:00,79.1,Walmart,Approved
CUST_0005,2024-01-07 19:00:00,34.85,Gas,Approved
CUST_0005,2024-09-30 20:00:00,57.96,Walmart,Approved
CUST_0005,2024-01-15 11:00:00,84.81,Restaurant,Approved
CUST_0005,2024-09-29 15:00:00,35.53,Gas,Approved
CUST_0005,2024-01-13 17:00:00,16.51,Restaurant,Approved
CUST_0005,2024-04-20 14:00:00,5.05,Restaurant,Approved
CUST_0005,2024-04-20 20:00:00,45.97,Restaurant,Approved
CUST_0005,2024-01-06 15:00:00,99.41,Restaurant,Approved
CUST_0005,2024-11-10 07:00:00,113.88,Amazon,Approved
CUST_0005,2024-04-21 11:00:00,71.33,Restaurant,Approved
CUST_0005,2024-12-15 16:00:00,51.59,Gas,Approved
CUST_0005,2024-05-13 16:00:00,62.11,Walmart,Approved
CUST_0005,2024-03-02 22:00:00,83.08,Amazon,Approved
CUST_0005,2024-11-21 18:00:00,65.31,Walmart,Approved
CUST_0005,2024-08-12 09:00:00,108.08,Restaurant,Approved
CUST_0005,2024-10-19 19:00:00,44.04,Walmart,Approved
CUST_0005,2024-11-28 16:00:00,48.38,Gas,Approved
CUST_0005,2024-05-17 15:00:00,7.73,Restaurant,Approved
CUST_0005,2024-05-09 07:00:00,92.62,Restaurant,Approved
CUST_0005,2024-02-07 22:00:00,81.02,Gas,Approved
CUST_0005,2024-10-31 08:00:00,24.86,Amazon,Approved
CUST_0005,2024-02-04 14:00:00,67.74,Amazon,Approved
CUST_0005,2024-02-29 13:00:00,39.88,Restaurant,Approved
CUST_0005,2024-10-12 10:00:00,73.69,Gas,Approved
CUST_0005,2024-03-18 10:00:00,71.35,Walmart,Approved
CUST_0006,2024-06-27 13:00:00,394.29,Amazon,Approved
CUST_0006,2024-11-04 20:00:00,25.56,Restaurant,Approved
CUST_0006,2024-01-15 08:00:00,235.9,Gas,Approved
CUST_0006,2024-04-06 12:00:00,61.58,Amazon,Approved
CUST_0006,2024-12-18 07:00:00,142.84,Walmart,Approved
CUST_0006,2024-07-02 20:00:00,181.69,Gas,Declined
CUST_0006,2024-04-24 17:00:00,120.4,Gas,Declined
CUST_0006,2024-09-10 16:00:00,293.94,Walmart,Approved
CUST_0006,2024-04-13 19:00:00,85.61,Walmart,Approved
CUST_0006,2024-12-21 03:00:00,78.81,Restaurant,Approved
CUST_0006,2024-02-20 15:00:00,355.14,Amazon,Approved
CUST_0006,2024-10-28 14:00:00,133.87,Amazon,Approved
CUST_0006,2024-11-08 00:00:00,261.47,Amazon,Approved
CUST_0006,2024-03-15 08:00:00,398.85,Walmart,Approved
CUST_0006,2024-09-07 22:00:00,104.59,Gas,Declined
CUST_0006,2024-06-25 04:00:00,56.39,Amazon,Approved
CUST_0006,2024-05-27 03:00:00,183.42,Walmart,Approved
CUST_0006,2024-05-20 13:00:00,513.52,Walmart,Approved
CUST_0006,2024-01-19 05:00:00,206.23,Walmart,Approved
CUST_0006,2024-04-22 20:00:00,230.8,Walmart,Approved
CUST_0006,2024-10-14 13:00:00,215.58,Walmart,Approved
CUST_0006,2024-02-24 19:00:00,164.71,Restaurant,Approved
CUST_0006,2024-04-06 04:00:00,260.29,Restaurant,Approved
CUST_0006,2024-10-14 07:00:00,13.71,Restaurant,Approved
CUST_0006,2024-02-05 04:00:00,17.73,Amazon,Declined
CUST_0006,2024-01-11 07:00:00,114.15,Walmart,Approved
CUST_0006,2024-08-13 10:00:00,77.94,Amazon,Approved
CUST_0006,2024-02-28 01:00:00,266.73,Walmart,Approved
CUST_0006,2024-12-24 01:00:00,74.92,Amazon,Approved
CUST_0006,2024-01-29 16:00:00,122.15,Amazon,Declined
CUST_0007,2024-02-03 15:00:00,213.03,Amazon,Approved
CUST_0007,2024-03-16 10:00:00,183.38,Gas,Approved
CUST_0007,2024-08-24 13:00:00,79.52,Amazon,Approved
CUST_0007,2024-07-08 12:00:00,78.74,Walmart,Approved
CUST_0007,2024-06-29 16:00:00,10.49,Restaurant,Approved
CUST_0007,2024-06-12 16:00:00,72.96,Amazon,Approved
CUST_0007,2024-05-31 07:00:00,198.44,Walmart,Approved
CUST_0007,2024-09-06 10:00:00,252.81,Restaurant,Approved
CUST_0007,2024-12-30 16:00:00,55.46,Gas,Approved
CUST_0007,2024-03-13 07:00:00,154.91,Amazon,Approved
CUST_0007,2024-01-25 16:00:00,68.89,Gas,Approved
CUST_0007,2024-08-16 08:00:00,15.85,Restaurant,Approved
CUST_0007,2024-04-10 07:00:00,65.87,Restaurant,Approved
CUST_0007,2024-11-25 22:00:00,211.54,Amazon,Approved
CUST_0007,2024-09-20 21:00:00,49.15,Gas,Approved
CUST_0007,2024-07-16 22:00:00,128.08,Restaurant,Approved
CUST_0007,2024-12-30 20:00:00,139.35,Walmart,Approved
CUST_0007,2024-01-16 20:00:00,24.48,Gas,Approved
CUST_0007,2024-05-16 20:00:00,3.43,Gas,Approved
CUST_0007,2024-11-10 21:00:00,124.24,Gas,Approved
CUST_0007,2024-04-12 12:00:00,191.85,Amazon,Approved
CUST_0007,2024-04-17 19:00:00,201.58,Restaurant,Approved
CUST_0007,2024-07-01 16:00:00,217.99,Gas,Approved
CUST_0007,2024-01-04 17:00:00,140.8,Amazon,Approved
CUST_0007,2024-04-17 06:00:00,233.25,Walmart,Approved
CUST_0007,2024-06-18 07:00:00,204.79,Walmart,Declined
CUST_0007,2024-10-28 08:00:00,195.93,Restaurant,Approved
CUST_0007,2024-09-01 22:00:00,147.82,Restaurant,Approved
CUST_0007,2024-12-24 20:00:00,210.84,Restaurant,Approved
CUST_0007,2024-06-25 10:00:00,167.08,Gas,Approved
CUST_0008,2024-07-11 10:00:00,145.04,Amazon,Approved
CUST_0008,2024-10-31 19:00:00,80.57,Amazon,Approved
CUST_0008,2024-07-16 10:00:00,48.38,Gas,Approved
CUST_0008,2024-03-02 19:00:00,139.65,Amazon,Approved
CUST_0008,2024-04-16 18:00:00,96.35,Walmart,Approved
CUST_0008,2024-09-15 14:00:00,69.79,Restaurant,Approved
CUST_0008,2024-01-09 20:00:00,78.3,Gas,Approved
CUST_0008,2024-06-26 22:00:00,95.36,Walmart,Approved
CUST_0008,2024-04-29 08:00:00,60.79,Amazon,Approved
CUST_0008,2024-03-08 20:00:00,128.66,Walmart,Approved
CUST_0008,2024-01-29 08:00:00,97.19,Amazon,Approved
CUST_0008,2024-11-27 08:00:00,162.72,Walmart,Approved
CUST_0008,2024-08-13 10:00:00,132.41,Restaurant,Approved
CUST_0008,2024-09-07 20:00:00,160.53,Amazon,Declined
CUST_0008,2024-10-10 10:00:00,106.49,Amazon,Approved
CUST_0008,2024-02-09 18:00:00,71.27,Amazon,Approved
CUST_0008,2024-12-19 08:00:00,235.66,Restaurant,Approved
CUST_0008,2024-09-18 18:00:00,76.48,Restaurant,Approved
CUST_0008,2024-10-30 06:00:00,134.86,Amazon,Approved
CUST_0008,2024-12-10 18:00:00,161.83,Amazon,Approved
CUST_0008,2024-05-12 11:00:00,156.62,Gas,Approved
CUST_0008,2024-01-31 18:00:00,183.85,Gas,Approved
CUST_0008,2024-03-17 09:00:00,116.07,Amazon,Approved
CUST_0008,2024-08-11 17:00:00,96.18,Amazon,Declined
CUST_0008,2024-12-19 22:00:00,114.06,Restaurant,Approved
CUST_0008,2024-11-21 18:00:00,106.53,Gas,Approved
CUST_0008,2024-02-29 07:00:00,117.1,Gas,Approved
CUST_0008,2024-07-14 10:00:00,186.23,Restaurant,Approved
CUST_0008,2024-07-11 22:00:00,80.88,Walmart,Approved
CUST_0008,2024-10-11 19:00:00,114.22,Restaurant,Approved
CUST_0009,2024-02-27 16:00:00,98.45,Gas,Approved
CUST_0009,2024-04-08 19:00:00,133.49,Amazon,Approved
CUST_0009,2024-03-24 01:00:00,281.4,Walmart,Approved
CUST_0009,2024-04-01 08:00:00,170.95,Amazon,Approved
CUST_0009,2024-09-13 11:00:00,212.92,Walmart,Approved
CUST_0009,2024-10-07 20:00:00,375.59,Restaurant,Approved
CUST_0009,2024-11-04 00:00:00,276.53,Restaurant,Approved
CUST_0009,2024-12-14 19:00:00,212.63,Restaurant,Declined
CUST_0009,2024-09-29 19:00:00,380.0,Walmart,Declined
CUST_0009,2024-11-14 09:00:00,206.39,Walmart,Approved
CUST_0009,2024-10-03 16:00:00,53.69,Walmart,Declined
CUST_0009,2024-01-11 19:00:00,302.14,Amazon,Approved
CUST_0009,2024-03-20 00:00:00,284.03,Walmart,Approved
CUST_0009,2024-12-18 06:00:00,273.0,Walmart,Declined
CUST_0009,2024-06-14 05:00:00,146.08,Gas,Approved
CUST_0009,2024-11-12 03:00:00,129.83,Gas,Declined
CUST_0009,2024-06-26 14:00:00,244.01,Restaurant,Approved
CUST_0009,2024-03-24 20:00:00,379.9,Restaurant,Declined
CUST_0009,2024-01-12 03:00:00,302.86,Gas,Approved
CUST_0009,2024-08-25 18:00:00,251.19,Restaurant,Approved
CUST_0009,2024-05-29 17:00:00,229.16,Amazon,Approved
CUST_0009,2024-08-30 14:00:00,367.0,Gas,Declined
CUST_0009,2024-06-07 12:00:00,99.06,Walmart,Approved
CUST_0009,2024-01-20 10:00:00,73.53,Restaurant,Approved
CUST_0009,2024-09-18 09:00:00,53.9,Gas,Approved
CUST_0009,2024-01-21 17:00:00,283.73,Gas,Approved
CUST_0009,2024-10-19 05:00:00,235.98,Amazon,Approved
CUST_0009,2024-01-14 03:00:00,59.99,Restaurant,Approved
CUST_0009,2024-03-06 22:00:00,189.84,Gas,Approved
CUST_0009,2024-10-27 06:00:00,331.89,Gas,Declined
CUST_0010,2024-12-26 15:00:00,105.59,Amazon,Approved
CUST_0010,2024-06-19 10:00:00,36.45,Restaurant,Approved
CUST_0010,2024-07-22 16:00:00,59.06,Amazon,Approved
CUST_0010,2024-02-13 22:00:00,128.15,Restaurant,Approved
CUST_0010,2024-11-29 17:00:00,154.06,Walmart,Approved
CUST_0010,2024-01-20 14:00:00,113.82,Walmart,Approved
CUST_0010,2024-06-27 10:00:00,138.93,Walmart,Approved
CUST_0010,2024-06-29 17:00:00,97.58,Walmart,Approved
CUST_0010,2024-06-26 12:00:00,108.77,Gas,Approved
CUST_0010,2024-05-30 17:00:00,124.69,Restaurant,Approved
CUST_0010,2024-05-08 13:00:00,104.93,Gas,Approved
CUST_0010,2024-12-23 13:00:00,107.81,Amazon,Approved
CUST_0010,2024-10-29 22:00:00,96.45,Restaurant,Approved
CUST_0010,2024-11-23 22:00:00,100.32,Amazon,Approved
CUST_0010,2024-10-30 21:00:00,157.89,Amazon,Approved
CUST_0010,2024-08-07 14:00:00,162.03,Walmart,Approved
CUST_0010,2024-09-01 21:00:00,98.42,Amazon,Approved
CUST_0010,2024-04-07 14:00:00,118.4,Amazon,Approved
CUST_0010,2024-12-04 18:00:00,147.51,Amazon,Approved
CUST_0010,2024-11-05 16:00:00,94.62,Gas,Approved
CUST_0010,2024-10-17 06:00:00,36.71,Restaurant,Approved
CUST_0010,2024-12-20 11:00:00,18.11,Restaurant,Approved
CUST_0010,2024-03-25 19:00:00,157.08,Walmart,Approved
CUST_0010,2024-04-26 13:00:00,179.67,Amazon,Approved
CUST_0010,2024-10-26 07:00:00,42.87,Restaurant,Approved
CUST_0010,2024-12-08 20:00:00,23.75,Walmart,Approved
CUST_0010,2024-04-16 16:00:00,145.15,Gas,Declined
CUST_0010,2024-05-03 21:00:00,151.48,Gas,Approved
CUST_0010,2024-05-20 20:00:00,106.98,Walmart,Approved
CUST_0010,2024-02-21 07:00:00,98.5,Walmart,Approved
CUST_0011,2024-06-06 21:00:00,82.09,Walmart,Approved
CUST_0011,2024-05-11 07:00:00,127.73,Walmart,Approved
CUST_0011,2024-06-07 17:00:00,70.26,Gas,Approved
CUST_0011,2024-10-24 22:00:00,69.32,Restaurant,Approved
CUST_0011,2024-06-20 12:00:00,74.57,Restaurant,Approved
CUST_0011,2024-05-20 18:00:00,96.12,Gas,Approved
CUST_0011,2024-09-27 14:00:00,84.63,Walmart,Approved
CUST_0011,2024-07-26 15:00:00,160.06,Amazon,Approved
CUST_0011,2024-07-20 09:00:00,103.45,Amazon,Approved
CUST_0011,2024-08-29 09:00:00,48.92,Amazon,Approved
CUST_0011,2024-05-28 07:00:00,95.06,Amazon,Approved
CUST_0011,2024-06-08 21:00:00,47.64,Gas,Approved
CUST_0011,2024-09-19 07:00:00,54.32,Amazon,Approved
CUST_0011,2024-05-04 08:00:00,23.73,Gas,Approved
CUST_0011,2024-02-11 09:00:00,114.57,Restaurant,Approved
CUST_0011,2024-02-05 12:00:00,55.74,Restaurant,Approved
CUST_0011,2024-03-10 14:00:00,117.89,Amazon,Approved
CUST_0011,2024-02-18 12:00:00,139.92,Restaurant,Approved
CUST_0011,2024-03-07 11:00:00,84.12,Walmart,Approved
CUST_0011,2024-09-15 17:00:00,16.72,Walmart,Approved
CUST_0011,2024-04-25 07:00:00,101.48,Restaurant,Approved
CUST_0011,2024-11-28 17:00:00,148.61,Amazon,Approved
CUST_0011,2024-06-06 21:00:00,38.01,Amazon,Approved
CUST_0011,2024-05-15 21:00:00,99.01,Restaurant,Declined
CUST_0011,2024-12-25 13:00:00,12.64,Restaurant,Declined
CUST_0011,2024-10-12 17:00:00,56.51,Amazon,Approved
CUST_0011,2024-06-09 13:00:00,66.4,Amazon,Approved
CUST_0011,2024-08-13 21:00:00,60.39,Amazon,Approved
CUST_0011,2024-11-26 07:00:00,45.71,Gas,Approved
CUST_0011,2024-09-18 09:00:00,25.18,Gas,Approved
CUST_0012,2024-03-22 17:00:00,323.79,Amazon,Declined
CUST_0012,2024-12-01 15:00:00,336.72,Gas,Approved
CUST_0012,2024-10-02 02:00:00,133.17,Walmart,Approved
CUST_0012,2024-04-04 05:00:00,208.17,Walmart,Approved
CUST_0012,2024-01-25 04:00:00,231.18,Gas,Declined
CUST_0012,2024-05-20 17:00:00,460.47,Gas,Approved
CUST_0012,2024-02-29 02:00:00,47.24,Gas,Approved
CUST_0012,2024-05-09 10:00:00,134.84,Walmart,Approved
CUST_0012,2024-09-16 03:00:00,79.13,Gas,Approved
CUST_0012,2024-11-03 10:00:00,108.24,Restaurant,Approved
CUST_0012,2024-01-14 08:00:00,31.14,Gas,Approved
CUST_0012,2024-09-02 01:00:00,379.28,Walmart,Declined
CUST_0012,2024-08-29 12:00:00,163.18,Amazon,Approved
CUST_0012,2024-07-06 10:00:00,190.89,Gas,Approved
CUST_0012,2024-03-22 09:00:00,167.07,Restaurant,Approved
CUST_0012,2024-04-22 11:00:00,255.22,Amazon,Approved
CUST_0012,2024-01-10 07:00:00,354.27,Walmart,Approved
CUST_0012,2024-10-16 13:00:00,57.17,Restaurant,Approved
CUST_0012,2024-04-10 03:00:00,261.25,Restaurant,Approved
CUST_0012,2024-05-31 16:00:00,127.18,Amazon,Approved
CUST_0012,2024-02-20 20:00:00,54.02,Gas,Approved
CUST_0012,2024-11-15 10:00:00,92.87,Walmart,Approved
CUST_0012,2024-04-14 05:00:00,225.92,Amazon,Approved
CUST_0012,2024-09-14 15:00:00,518.74,Walmart,Approved
CUST_0012,2024-07-01 00:00:00,292.99,Amazon,Approved
CUST_0012,2024-10-04 19:00:00,168.57,Restaurant,Approved
CUST_0012,2024-02-01 04:00:00,97.5,Walmart,Approved
CUST_0012,2024-05-28 01:00:00,241.5,Walmart,Approved
CUST_0012,2024-12-10 05:00:00,334.9,Walmart,Approved
CUST_0012,2024-10-09 04:00:00,289.21,Walmart,Approved
CUST_0013,2024-07-07 18:00:00,94.61,Amazon,Approved
CUST_0013,2024-01-19 08:00:00,59.05,Gas,Approved
CUST_0013,2024-08-16 20:00:00,80.44,Gas,Approved
CUST_0013,2024-05-23 13:00:00,69.57,Restaurant,Approved
CUST_0013,2024-08-11 06:00:00,82.64,Restaurant,Approved
CUST_0013,2024-01-10 15:00:00,31.36,Amazon,Approved
CUST_0013,2024-01-13 07:00:00,79.46,Amazon,Approved
CUST_0013,2024-03-30 09:00:00,100.69,Walmart,Declined
CUST_0013,2024-04-10 11:00:00,16.07,Walmart,Approved
CUST_0013,2024-05-11 09:00:00,26.11,Restaurant,Approved
CUST_0013,2024-11-05 10:00:00,38.64,Restaurant,Approved
CUST_0013,2024-02-07 12:00:00,78.06,Walmart,Declined
CUST_0013,2024-01-04 22:00:00,92.51,Amazon,Approved
CUST_0013,2024-08-16 19:00:00,41.69,Restaurant,Approved
CUST_0013,2024-06-07 07:00:00,79.88,Restaurant,Approved
CUST_0013,2024-07-29 22:00:00,29.41,Walmart,Approved
CUST_0013,2024-12-21 11:00:00,89.62,Restaurant,Approved
CUST_0013,2024-12-15 21:00:00,83.22,Gas,Approved
CUST_0013,2024-09-07 22:00:00,32.79,Gas,Approved
CUST_0013,2024-04-27 16:00:00,81.29,Amazon,Approved
CUST_0013,2024-07-16 21:00:00,71.75,Gas,Approved
CUST_0013,2024-12-24 19:00:00,26.83,Amazon,Approved
CUST_0013,2024-04-22 08:00:00,68.84,Walmart,Declined
CUST_0013,2024-12-30 18:00:00,59.85,Gas,Approved
CUST_0013,2024-03-14 10:00:00,88.61,Restaurant,Approved
CUST_0013,2024-03-30 10:00:00,52.74,Restaurant,Approved
CUST_0013,2024-06-30 09:00:00,61.35,Walmart,Approved
CUST_0013,2024-01-31 17:00:00,62.7,Restaurant,Approved
CUST_0013,2024-12-07 17:00:00,68.76,Restaurant,Approved
CUST_0013,2024-08-07 12:00:00,61.98,Walmart,Approved
CUST_0014,2024-03-10 15:00:00,94.57,Restaurant,Approved
CUST_0014,2024-07-02 14:00:00,38.85,Gas,Approved
CUST_0014,2024-03-10 06:00:00,68.22,Gas,Approved
CUST_0014,2024-09-04 20:00:00,28.21,Gas,Declined
CUST_0014,2024-06-02 12:00:00,67.09,Restaurant,Approved
CUST_0014,2024-11-09 19:00:00,81.67,Amazon,Approved
CUST_0014,2024-12-10 10:00:00,90.7,Amazon,Approved
CUST_0014,2024-06-09 17:00:00,24.21,Walmart,Approved
CUST_0014,2024-10-15 12:00:00,45.2,Amazon,Approved
CUST_0014,2024-02-12 07:00:00,117.8,Amazon,Approved
CUST_0014,2024-07-16 07:00:00,72.69,Walmart,Approved
CUST_0014,2024-01-05 06:00:00,111.31,Walmart,Approved
CUST_0014,2024-05-04 15:00:00,28.42,Gas,Approved
CUST_0014,2024-10-20 17:00:00,86.02,Restaurant,Approved
CUST_0014,2024-10-03 22:00:00,67.27,Restaurant,Approved
CUST_0014,2024-08-01 09:00:00,64.21,Gas,Approved
CUST_0014,2024-06-16 19:00:00,75.41,Walmart,Approved
CUST_0014,2024-09-04 22:00:00,56.73,Walmart,Declined
CUST_0014,2024-09-18 15:00:00,23.28,Gas,Approved
CUST_0014,2024-11-02 16:00:00,35.0,Gas,Approved
CUST_0014,2024-03-25 14:00:00,68.59,Restaurant,Approved
CUST_0014,2024-08-25 14:00:00,18.23,Restaurant,Approved
CUST_0014,2024-09-19 11:00:00,24.66,Restaurant,Approved
CUST_0014,2024-10-09 08:00:00,99.43,Walmart,Approved
CUST_0014,2024-01-08 06:00:00,65.81,Amazon,Approved
CUST_0014,2024-09-16 21:00:00,23.27,Walmart,Approved
CUST_0014,2024-10-28 14:00:00,41.03,Gas,Approved
CUST_0014,2024-04-18 21:00:00,71.53,Gas,Approved
CUST_0014,2024-04-11 07:00:00,76.85,Walmart,Approved
CUST_0014,2024-12-18 10:00:00,44.92,Restaurant,Approved
CUST_0015,2024-12-29 11:00:00,159.58,Restaurant,Approved
CUST_0015,2024-10-12 07:00:00,188.45,Walmart,Approved
